Name	hemisphere	Area µm^2	Area mm^2	count	density µm^-2	density mm^-2	coverage index	relative count	relative density	channel	animal
SCop	Right	50938.21000000001	0.050938210000000005	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
SCop	Right	50938.21000000001	0.050938210000000005	0	0.0	0.0	0.0	0.0	0.0	Negative	animalid0
SCop	both	109971.68	0.10997167999999999	1	9.093250189503335e-06	9.093250189503335	9.093250189503335e-06	0.0013623978201634877	0.021493033580026428	Positive	animalid0
SCop	both	109971.68	0.10997167999999999	0	0.0	0.0	0.0	0.0	0.0	Negative	animalid0
SCsg	Left	54943.7	0.0549437	1	1.8200448823067977e-05	18.200448823067976	1.8200448823067977e-05	0.0021321961620469083	0.03103612476793704	Positive	animalid0
SCsg	Left	54943.7	0.0549437	0	0.0	0.0	0.0	0.0	0.0	Negative	animalid0
SCsg	Right	46531.7	0.046531699999999995	1	2.1490725677333948e-05	21.49072567733395	2.1490725677333948e-05	0.0037735849056603774	0.08958159741453589	Positive	animalid0
SCsg	Right	46531.7	0.046531699999999995	0	0.0	0.0	0.0	0.0	0.0	Negative	animalid0
SCsg	both	101475.4	0.1014754	2	1.9709210311070466e-05	19.709210311070468	3.941842062214093e-05	0.0027247956403269754	0.04658518244011693	Positive	animalid0
SCsg	both	101475.4	0.1014754	0	0.0	0.0	0.0	0.0	0.0	Negative	animalid0
SCzo	Left	60971.1	0.0609711	1	1.6401213033715974e-05	16.401213033715973	1.6401213033715974e-05	0.0021321961620469083	0.02796799677900025	Positive	animalid0
SCzo	Left	60971.1	0.0609711	1	1.6401213033715974e-05	16.401213033715973	1.6401213033715974e-05	0.00018850141376060322	0.002816402205326454	Negative	animalid0
SCzo	Right	54089.3	0.0540893	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
SCzo	Right	54089.3	0.0540893	2	3.697588987100961e-05	36.975889871009606	7.395177974201921e-05	0.0002870264064293915	0.005651838918221335	Negative	animalid0
SCzo	both	115060.4	0.1150604	1	8.6910874636278e-06	8.691087463627799	8.6910874636278e-06	0.0013623978201634877	0.02054247170261811	Positive	animalid0
SCzo	both	115060.4	0.1150604	3	2.6073262390883397e-05	26.0732623908834	7.82197871726502e-05	0.0002444390124663896	0.004233444901573045	Negative	animalid0
SG	Right	52811.6	0.0528116	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
SG	Right	52811.6	0.0528116	3	5.680570177763976e-05	56.80570177763976	0.0001704171053329193	0.00043053960964408724	0.0086828654348481	Negative	animalid0
SG	Left	54284.1	0.0542841	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
SG	Left	54284.1	0.0542841	6	0.00011052960259081389	110.52960259081388	0.0006631776155448833	0.0011310084825636192	0.018980048356831532	Negative	animalid0
SG	both	107095.7	0.1070957	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
SG	both	107095.7	0.1070957	9	8.40369874794226e-05	84.0369874794226	0.0007563328873148035	0.0007333170373991689	0.013644857741803502	Negative	animalid0
SLC	Right	88372.7	0.0883727	1	1.1315711752611384e-05	11.315711752611383	1.1315711752611384e-05	0.0037735849056603774	0.04716823200393288	Positive	animalid0
SLC	Right	88372.7	0.0883727	4	4.5262847010445534e-05	45.26284701044553	0.00018105138804178214	0.000574052812858783	0.006918516935645267	Negative	animalid0
SLC	Left	84957.9	0.08495789999999999	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
SLC	Left	84957.9	0.08495789999999999	10	0.00011770535759476165	117.70535759476165	0.0011770535759476166	0.001885014137606032	0.020212262838556483	Negative	animalid0
SLC	both	173330.6	0.1733306	1	5.76932174699678e-06	5.76932174699678	5.76932174699678e-06	0.0013623978201634877	0.013636513178238122	Positive	animalid0
SLC	both	173330.6	0.1733306	14	8.077050445795492e-05	80.77050445795491	0.0011307870624113687	0.0011407153915098183	0.013114487752578737	Negative	animalid0
SLD	both	252945.69999999998	0.2529457	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
SLD	both	252945.69999999998	0.2529457	36	0.00014232303612988877	142.32303612988875	0.005123629300675996	0.0029332681495966755	0.023108605384615993	Negative	animalid0
SLD	Left	127820.9	0.1278209	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
SLD	Left	127820.9	0.1278209	16	0.0001251751474132947	125.17514741329471	0.002002802358612715	0.0030160226201696515	0.021494968725919446	Negative	animalid0
SLD	Right	125124.79999999999	0.12512479999999998	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
SLD	Right	125124.79999999999	0.12512479999999998	20	0.0001598404153293352	159.84041532933523	0.003196808306586704	0.0028702640642939152	0.024431928027005785	Negative	animalid0
SNc	Right	66926.0	0.066926	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
SNc	Right	66926.0	0.066926	5	7.470938050981682e-05	74.70938050981681	0.00037354690254908407	0.0007175660160734788	0.011419478633092867	Negative	animalid0
SNc	Left	70996.79999999999	0.07099679999999998	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
SNc	Left	70996.79999999999	0.07099679999999998	4	5.634056746219549e-05	56.340567462195494	0.00022536226984878197	0.0007540056550424129	0.009674753819956946	Negative	animalid0
SNc	both	137922.8	0.13792279999999998	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
SNc	both	137922.8	0.13792279999999998	9	6.525389565757077e-05	65.25389565757077	0.0005872850609181369	0.0007333170373991689	0.010595098063981194	Negative	animalid0
SNr	Right	666675.9	0.6666759	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
SNr	Right	666675.9	0.6666759	56	8.399883661611286e-05	83.99883661611287	0.00470393485050232	0.008036739380022962	0.012839390628012471	Negative	animalid0
SNr	both	1359837.2	1.3598371999999999	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
SNr	both	1359837.2	1.3598371999999999	91	6.691977539664307e-05	66.91977539664308	0.0060896995610945194	0.007414650044813819	0.01086558243921133	Negative	animalid0
SNr	Left	693161.3	0.6931613000000001	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
SNr	Left	693161.3	0.6931613000000001	35	5.0493297880305775e-05	50.493297880305775	0.0017672654258107023	0.006597549481621112	0.008670665713076151	Negative	animalid0
SOCl	both	1545608.7	1.5456087	2	1.2939885755042658e-06	1.2939885755042657	2.5879771510085316e-06	0.0027247956403269754	0.0030585037611290883	Positive	animalid0
SOCl	both	1545608.7	1.5456087	66	4.270162299164077e-05	42.70162299164077	0.002818307117448291	0.005377658274260572	0.006933346714834752	Negative	animalid0
SOCl	Left	733184.9	0.7331849	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
SOCl	Left	733184.9	0.7331849	41	5.592040970838325e-05	55.92040970838325	0.0022927367980437132	0.007728557964184732	0.0096026046915974	Negative	animalid0
SOCl	Right	812423.8	0.8124238	2	2.4617693376289566e-06	2.4617693376289567	4.923538675257913e-06	0.007547169811320755	0.010261599959070522	Positive	animalid0
SOCl	Right	812423.8	0.8124238	25	3.0772116720361955e-05	30.772116720361957	0.0007693029180090489	0.003587830080367394	0.004703579751100184	Negative	animalid0
SOCm	Left	403566.2	0.4035662	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
SOCm	Left	403566.2	0.4035662	21	5.203607239654857e-05	52.036072396548576	0.00109275752032752	0.003958529688972668	0.008935589626992488	Negative	animalid0
SOCm	Right	450052.2	0.4500522	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
SOCm	Right	450052.2	0.4500522	33	7.332482765332555e-05	73.32482765332554	0.002419719312559743	0.00473593570608496	0.011207846952396327	Negative	animalid0
SOCm	both	853618.4	0.8536184	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
SOCm	both	853618.4	0.8536184	54	6.326011716710886e-05	63.26011716710886	0.0034160463270238783	0.004399902224395014	0.010271373657776346	Negative	animalid0
SPIV	both	579785.3	0.5797853000000001	4	6.899105582704494e-06	6.899105582704493	2.7596422330817976e-05	0.005449591280653951	0.016306898509444237	Positive	animalid0
SPIV	both	579785.3	0.5797853000000001	9	1.5522987561085112e-05	15.52298756108511	0.000139706888049766	0.0007333170373991689	0.002520425390672832	Negative	animalid0
SPIV	Right	289568.2	0.2895682	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
SPIV	Right	289568.2	0.2895682	6	2.0720507293273223e-05	20.720507293273226	0.00012432304375963935	0.0008610792192881745	0.0031671710926753967	Negative	animalid0
SPIV	Left	290217.1	0.29021709999999995	4	1.3782785369986814e-05	13.782785369986815	5.5131141479947256e-05	0.008528784648187633	0.02350295042452154	Positive	animalid0
SPIV	Left	290217.1	0.29021709999999995	3	1.033708902749011e-05	10.337089027490112	3.1011267082470335e-05	0.0005655042412818096	0.0017750760430847784	Negative	animalid0
SPVO	both	1320066.4000000001	1.3200664000000002	3	2.27261295340901e-06	2.27261295340901	6.81783886022703e-06	0.004087193460490463	0.0053716048172090134	Positive	animalid0
SPVO	both	1320066.4000000001	1.3200664000000002	71	5.37851732306799e-05	53.7851732306799	0.0038187472993782734	0.005785056628371222	0.008732952707646577	Negative	animalid0
SPVO	Right	674033.1	0.6740330999999999	3	4.450819996822115e-06	4.450819996822115	1.3352459990466345e-05	0.011320754716981131	0.018552726934688932	Positive	animalid0
SPVO	Right	674033.1	0.6740330999999999	56	8.30819732740128e-05	83.08197327401281	0.004652590503344717	0.008036739380022962	0.01269924622749503	Negative	animalid0
SPVO	Left	646033.3	0.6460333	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
SPVO	Left	646033.3	0.6460333	15	2.3218617368485493e-05	23.218617368485493	0.00034827926052728237	0.002827521206409048	0.003987081018142094	Negative	animalid0
SUB	both	5746685.0	5.746685	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
SUB	both	5746685.0	5.746685	7	1.2180935617664793e-06	1.2180935617664792	8.526654932365355e-06	0.0005703576957549092	0.00019777854805397578	Negative	animalid0
SUB	Left	3044010.9	3.0440109	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
SUB	Left	3044010.9	3.0440109	0	0.0	0.0	0.0	0.0	0.0	Negative	animalid0
SUB	Right	2702674.1	2.7026741000000003	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
SUB	Right	2702674.1	2.7026741000000003	7	2.5900274102600826e-06	2.5900274102600824	1.813019187182058e-05	0.0010045924225028703	0.0003958908836983794	Negative	animalid0
SUT	Right	686481.3	0.6864813000000001	1	1.456703918955986e-06	1.456703918955986	1.456703918955986e-06	0.0037735849056603774	0.006072101332423707	Positive	animalid0
SUT	Right	686481.3	0.6864813000000001	18	2.622067054120775e-05	26.22067054120775	0.0004719720697417395	0.0025832376578645237	0.004007882075147777	Negative	animalid0
SUT	both	1371604.9	1.3716049	2	1.4581458552677963e-06	1.4581458552677962	2.9162917105355926e-06	0.0027247956403269754	0.003446510013330983	Positive	animalid0
SUT	both	1371604.9	1.3716049	37	2.697569832245423e-05	26.97569832245423	0.0009981008379308066	0.0030147478204188057	0.004379970976301641	Negative	animalid0
SUT	Left	685123.6000000001	0.6851236	1	1.4595906490449313e-06	1.4595906490449313	1.4595906490449313e-06	0.0021321961620469083	0.002488951670052093	Positive	animalid0
SUT	Left	685123.6000000001	0.6851236	19	2.7732222331853694e-05	27.732222331853695	0.0005269122243052202	0.0035815268614514608	0.00476215338301354	Negative	animalid0
SUV	both	1811485.5	1.8114855	14	7.72846373873818e-06	7.728463738738179	0.00010819849234233451	0.01907356948228883	0.018267190190198533	Positive	animalid0
SUV	both	1811485.5	1.8114855	73	4.029841806627765e-05	40.29841806627765	0.002941784518838268	0.005948015970015481	0.0065431448487932005	Negative	animalid0
SUV	Left	945882.3	0.9458823000000001	7	7.400497926644784e-06	7.400497926644784	5.180348548651349e-05	0.014925373134328358	0.012619621594446493	Positive	animalid0
SUV	Left	945882.3	0.9458823000000001	17	1.797263782185162e-05	17.972637821851617	0.0003055348429714775	0.0032045240339302543	0.0030862459193073555	Negative	animalid0
SUV	Right	865603.2000000001	0.8656032	7	8.086846259348394e-06	8.086846259348395	5.6607923815438754e-05	0.026415094339622643	0.03370908069066486	Positive	animalid0
SUV	Right	865603.2000000001	0.8656032	56	6.469477007478716e-05	64.69477007478716	0.0036229071241880803	0.008036739380022962	0.009888725344802075	Negative	animalid0
Su3	both	73689.20000000001	0.07368920000000001	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
Su3	both	73689.20000000001	0.07368920000000001	3	4.07115289621817e-05	40.711528962181696	0.0001221345868865451	0.0002444390124663896	0.006610220544570371	Negative	animalid0
Su3	Left	36835.9	0.036835900000000005	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
Su3	Left	36835.9	0.036835900000000005	2	5.429485909126694e-05	54.294859091266936	0.00010858971818253388	0.00037700282752120643	0.009323466536785025	Negative	animalid0
Su3	Right	36853.3	0.036853300000000005	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
Su3	Right	36853.3	0.036853300000000005	1	2.7134612097152764e-05	27.13461209715276	2.7134612097152764e-05	0.00014351320321469576	0.004147579874792071	Negative	animalid0
TR	both	5133088.4	5.1330884	1	1.9481449023944337e-07	0.19481449023944336	1.9481449023944337e-07	0.0013623978201634877	0.00046046840165307116	Positive	animalid0
TR	both	5133088.4	5.1330884	21	4.091104295028311e-06	4.091104295028311	8.591319019559452e-05	0.0017110730872647274	0.0006642615089720033	Negative	animalid0
TR	Left	3085833.4	3.0858334	1	3.240615646975628e-07	0.32406156469756275	3.240615646975628e-07	0.0021321961620469083	0.0005526025897613599	Positive	animalid0
TR	Left	3085833.4	3.0858334	16	5.184985035161004e-06	5.184985035161004	8.295976056257607e-05	0.0030160226201696515	0.000890361173749327	Negative	animalid0
TR	Right	2047255.0	2.047255	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
TR	Right	2047255.0	2.047255	5	2.442294682391788e-06	2.4422946823917884	1.221147341195894e-05	0.0007175660160734788	0.0003733096399805463	Negative	animalid0
TRN	Right	1999675.3	1.9996753	4	2.0003247527236047e-06	2.0003247527236048	8.001299010894419e-06	0.01509433962264151	0.00833812172689028	Positive	animalid0
TRN	Right	1999675.3	1.9996753	66	3.300535841993947e-05	33.005358419939476	0.0021783536557160054	0.00947187141216992	0.005044935223422786	Negative	animalid0
TRN	both	4099454.2	4.0994542	4	9.757396484634465e-07	0.9757396484634466	3.902958593853786e-06	0.005449591280653951	0.0023062826374222406	Positive	animalid0
TRN	both	4099454.2	4.0994542	153	3.7322041553726835e-05	37.322041553726834	0.005710272357720206	0.012466389635785871	0.006059878666628526	Negative	animalid0
TRN	Left	2099778.9	2.0997789	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
TRN	Left	2099778.9	2.0997789	87	4.1432933724593574e-05	41.432933724593575	0.0036046652340396414	0.01639962299717248	0.007114827767629554	Negative	animalid0
V	Left	996104.7	0.9961047	1	1.0039105326980186e-06	1.0039105326980187	1.0039105326980186e-06	0.0021321961620469083	0.0017119079233459118	Positive	animalid0
V	Left	996104.7	0.9961047	13	1.3050836925074242e-05	13.050836925074242	0.00016966088002596516	0.0024505183788878417	0.0022410784995948087	Negative	animalid0
V	Right	936765.7	0.9367656999999999	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
V	Right	936765.7	0.9367656999999999	16	1.708004466858682e-05	17.080044668586822	0.00027328071469738915	0.002296211251435132	0.002610719079909517	Negative	animalid0
V	both	1932870.4	1.9328703999999999	1	5.173652615302092e-07	0.5173652615302092	5.173652615302092e-07	0.0013623978201634877	0.0012228574720229153	Positive	animalid0
V	both	1932870.4	1.9328703999999999	29	1.5003592584376067e-05	15.003592584376067	0.00043510418494690595	0.0023629104538417664	0.002436092636946533	Negative	animalid0
VCO	Right	2343201.1	2.3432011	3	1.280299842809053e-06	1.280299842809053	3.840899528427159e-06	0.011320754716981131	0.005336781400982561	Positive	animalid0
VCO	Right	2343201.1	2.3432011	403	0.00017198694555068278	171.98694555068278	0.06931073905692516	0.05783582089552239	0.02628854952998651	Negative	animalid0
VCO	Left	1854674.8	1.8546748	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
VCO	Left	1854674.8	1.8546748	87	4.690849306843442e-05	46.908493068434424	0.004081038896953795	0.01639962299717248	0.008055086111917109	Negative	animalid0
VCO	both	4197875.9	4.1978759000000005	3	7.146471385683411e-07	0.7146471385683411	2.1439414157050235e-06	0.004087193460490463	0.0016891578508254044	Positive	animalid0
VCO	both	4197875.9	4.1978759000000005	490	0.00011672569929949572	116.72569929949572	0.0571955926567529	0.03992503870284364	0.018952435225550457	Negative	animalid0
VI	Right	100249.6	0.10024960000000001	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
VI	Right	100249.6	0.10024960000000001	5	4.987551072522982e-05	49.87551072522982	0.0002493775536261491	0.0007175660160734788	0.007623571834684359	Negative	animalid0
VI	Left	111183.1	0.1111831	1	8.994172675523528e-06	8.994172675523528	8.994172675523528e-06	0.0021321961620469083	0.015337218771666758	Positive	animalid0
VI	Left	111183.1	0.1111831	5	4.497086337761764e-05	44.97086337761764	0.0002248543168880882	0.000942507068803016	0.007722358006800484	Negative	animalid0
VI	both	211432.7	0.2114327	1	4.7296373739729e-06	4.7296373739729	4.7296373739729e-06	0.0013623978201634877	0.011179089190517457	Positive	animalid0
VI	both	211432.7	0.2114327	10	4.7296373739729e-05	47.296373739729	0.00047296373739729	0.0008147967082212988	0.00767938393245944	Negative	animalid0
VII	Left	422737.7	0.4227377	7	1.6558731336239943e-05	16.558731336239944	0.00011591111935367959	0.014925373134328358	0.028236603214912503	Positive	animalid0
VII	Left	422737.7	0.4227377	22	5.20417270567541e-05	52.041727056754105	0.0011449179952485902	0.0041470311027332705	0.008936560640382807	Negative	animalid0
VII	both	903052.5	0.9030525	7	7.751487316628877e-06	7.751487316628878	5.426041121640215e-05	0.009536784741144414	0.018321609294745814	Positive	animalid0
VII	both	903052.5	0.9030525	46	5.09383452235612e-05	50.9383452235612	0.002343163880283815	0.0037480648578179744	0.0082707209649627	Negative	animalid0
VII	Right	480314.8	0.4803148	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
VII	Right	480314.8	0.4803148	24	4.996722982510637e-05	49.96722982510637	0.0011992135158025528	0.003444316877152698	0.007637591283033943	Negative	animalid0
VISl1	both	31600.0	0.0316	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
VISl1	both	31600.0	0.0316	0	0.0	0.0	0.0	0.0	0.0	Negative	animalid0
VISl1	Left	24201.2	0.0242012	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
VISl1	Left	24201.2	0.0242012	0	0.0	0.0	0.0	0.0	0.0	Negative	animalid0
VISl1	Right	7398.8	0.0073988000000000005	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
VISl1	Right	7398.8	0.0073988000000000005	0	0.0	0.0	0.0	0.0	0.0	Negative	animalid0
VISl2/3	both	778.16	0.00077816	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
VISl2/3	both	778.16	0.00077816	0	0.0	0.0	0.0	0.0	0.0	Negative	animalid0
VISl2/3	Left	778.16	0.00077816	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
VISl2/3	Left	778.16	0.00077816	0	0.0	0.0	0.0	0.0	0.0	Negative	animalid0
VISp1	Left	636253.2	0.6362532	1	1.5717013289677759e-06	1.571701328967776	1.5717013289677759e-06	0.0021321961620469083	0.0026801272330136848	Positive	animalid0
VISp1	Left	636253.2	0.6362532	5	7.858506644838879e-06	7.858506644838879	3.9292533224194395e-05	0.000942507068803016	0.0013494560066745424	Negative	animalid0
VISp1	Right	516858.5	0.5168585	5	9.673827556284747e-06	9.673827556284747	4.836913778142374e-05	0.018867924528301886	0.04032422816316225	Positive	animalid0
VISp1	Right	516858.5	0.5168585	1	1.9347655112569496e-06	1.9347655112569495	1.9347655112569496e-06	0.00014351320321469576	0.00029573278837375153	Negative	animalid0
VISp1	both	1153111.7	1.1531117	6	5.203312046872823e-06	5.2033120468728224	3.121987228123693e-05	0.008174386920980926	0.012298678494504499	Positive	animalid0
VISp1	both	1153111.7	1.1531117	6	5.203312046872823e-06	5.2033120468728224	3.121987228123693e-05	0.0004888780249327792	0.0008448476652399852	Negative	animalid0
VISp2/3	both	928036.9	0.9280369	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
VISp2/3	both	928036.9	0.9280369	0	0.0	0.0	0.0	0.0	0.0	Negative	animalid0
VISp2/3	Right	379264.2	0.3792642	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
VISp2/3	Right	379264.2	0.3792642	0	0.0	0.0	0.0	0.0	0.0	Negative	animalid0
VISp2/3	Left	548772.7	0.5487727	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
VISp2/3	Left	548772.7	0.5487727	0	0.0	0.0	0.0	0.0	0.0	Negative	animalid0
VISp4	Left	197677.5	0.1976775	1	5.058744672509516e-06	5.058744672509516	5.058744672509516e-06	0.0021321961620469083	0.008626371379707364	Positive	animalid0
VISp4	Left	197677.5	0.1976775	0	0.0	0.0	0.0	0.0	0.0	Negative	animalid0
VISp4	both	310424.8	0.3104248	2	6.44278421053988e-06	6.442784210539879	1.288556842107976e-05	0.0027247956403269754	0.015228325901100173	Positive	animalid0
VISp4	both	310424.8	0.3104248	0	0.0	0.0	0.0	0.0	0.0	Negative	animalid0
VISp4	Right	112747.29999999999	0.1127473	1	8.869391994309399e-06	8.869391994309398	8.869391994309399e-06	0.0037735849056603774	0.036971031824389225	Positive	animalid0
VISp4	Right	112747.29999999999	0.1127473	0	0.0	0.0	0.0	0.0	0.0	Negative	animalid0
VISp5	both	217240.32	0.21724032000000001	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
VISp5	both	217240.32	0.21724032000000001	1	4.603197049240214e-06	4.603197049240214	4.603197049240214e-06	8.147967082212988e-05	0.0007474086206356706	Negative	animalid0
VISp5	Right	64960.92	0.06496091999999999	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
VISp5	Right	64960.92	0.06496091999999999	0	0.0	0.0	0.0	0.0	0.0	Negative	animalid0
VISp5	Left	152279.4	0.15227939999999998	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
VISp5	Left	152279.4	0.15227939999999998	1	6.5668764126992885e-06	6.566876412699289	6.5668764126992885e-06	0.00018850141376060322	0.0011276583733661927	Negative	animalid0
VISpl1	Left	750068.7000000001	0.7500687	1	1.3332112111863884e-06	1.3332112111863885	1.3332112111863884e-06	0.0021321961620469083	0.002273444457037205	Positive	animalid0
VISpl1	Left	750068.7000000001	0.7500687	2	2.666422422372777e-06	2.666422422372777	5.332844844745554e-06	0.00037700282752120643	0.000457875766582927	Negative	animalid0
VISpl1	Right	733552.9	0.7335529000000001	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
VISpl1	Right	733552.9	0.7335529000000001	1	1.3632282007200845e-06	1.3632282007200842	1.3632282007200845e-06	0.00014351320321469576	0.00020837216429745505	Negative	animalid0
VISpl1	both	1483621.6	1.4836216	1	6.740263150657823e-07	0.6740263150657823	6.740263150657823e-07	0.0013623978201634877	0.001593145456423606	Positive	animalid0
VISpl1	both	1483621.6	1.4836216	3	2.0220789451973467e-06	2.0220789451973467	6.06623683559204e-06	0.0002444390124663896	0.00032831947428707905	Negative	animalid0
VISpl2/3	Left	673097.0	0.673097	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
VISpl2/3	Left	673097.0	0.673097	1	1.4856699703014573e-06	1.4856699703014573	1.4856699703014573e-06	0.00018850141376060322	0.00025511797036857956	Negative	animalid0
VISpl2/3	both	1311221.7	1.3112217	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
VISpl2/3	both	1311221.7	1.3112217	1	7.62647537025966e-07	0.762647537025966	7.62647537025966e-07	8.147967082212988e-05	0.00012382901222398297	Negative	animalid0
VISpl2/3	Right	638124.7000000001	0.6381247000000001	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
VISpl2/3	Right	638124.7000000001	0.6381247000000001	0	0.0	0.0	0.0	0.0	0.0	Negative	animalid0
VISpl4	both	173969.22	0.17396922	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
VISpl4	both	173969.22	0.17396922	0	0.0	0.0	0.0	0.0	0.0	Negative	animalid0
VISpl4	Left	92982.82	0.09298282000000001	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
VISpl4	Left	92982.82	0.09298282000000001	0	0.0	0.0	0.0	0.0	0.0	Negative	animalid0
VISpl4	Right	80986.4	0.0809864	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
VISpl4	Right	80986.4	0.0809864	0	0.0	0.0	0.0	0.0	0.0	Negative	animalid0
VISpl5	Left	720297.5	0.7202975	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
VISpl5	Left	720297.5	0.7202975	0	0.0	0.0	0.0	0.0	0.0	Negative	animalid0
VISpl5	Right	618689.0	0.618689	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
VISpl5	Right	618689.0	0.618689	0	0.0	0.0	0.0	0.0	0.0	Negative	animalid0
VISpl5	both	1338986.5	1.3389865	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
VISpl5	both	1338986.5	1.3389865	0	0.0	0.0	0.0	0.0	0.0	Negative	animalid0
VISpl6a	Left	215684.69999999998	0.21568469999999998	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
VISpl6a	Left	215684.69999999998	0.21568469999999998	0	0.0	0.0	0.0	0.0	0.0	Negative	animalid0
VISpl6a	Right	119093.1	0.11909310000000001	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
VISpl6a	Right	119093.1	0.11909310000000001	0	0.0	0.0	0.0	0.0	0.0	Negative	animalid0
VISpl6a	both	334777.8	0.3347778	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
VISpl6a	both	334777.8	0.3347778	0	0.0	0.0	0.0	0.0	0.0	Negative	animalid0
VISpl6b	both	2520.31	0.00252031	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
VISpl6b	both	2520.31	0.00252031	0	0.0	0.0	0.0	0.0	0.0	Negative	animalid0
VISpl6b	Right	215.81	0.00021581	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
VISpl6b	Right	215.81	0.00021581	0	0.0	0.0	0.0	0.0	0.0	Negative	animalid0
VISpl6b	Left	2304.5	0.0023045	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
VISpl6b	Left	2304.5	0.0023045	0	0.0	0.0	0.0	0.0	0.0	Negative	animalid0
VISpor1	both	1153894.81	1.1538948100000002	3	2.5998903660897824e-06	2.5998903660897823	7.799671098269347e-06	0.004087193460490463	0.006145165895386739	Positive	animalid0
VISpor1	both	1153894.81	1.1538948100000002	14	1.2132821708418985e-05	12.132821708418984	0.00016985950391786578	0.0011407153915098183	0.0019699733555844	Negative	animalid0
VISpor1	Left	607217.44	0.60721744	3	4.94056955939869e-06	4.940569559398689	1.482170867819607e-05	0.006396588486140725	0.008424854505556209	Positive	animalid0
VISpor1	Left	607217.44	0.60721744	8	1.3174852158396506e-05	13.174852158396504	0.00010539881726717205	0.0015080113100848257	0.002262374288869961	Negative	animalid0
VISpor1	Right	546677.37	0.5466773699999999	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
VISpor1	Right	546677.37	0.5466773699999999	6	1.0975394865896864e-05	10.975394865896865	6.585236919538118e-05	0.0008610792192881745	0.0016776111153056288	Negative	animalid0
VISpor2/3	both	1412682.2	1.4126821999999999	0	0.0	0.0	0.0	0.0	0.0	Positive	animalid0
VISpor2/3	both	1412682.2	1.4126821999999999	5	3.5393664618978e-06	3.5393664618978002	1.7696832309489e-05	0.0004073983541106494	0.0005746773333650403	Negative	animalid0
